name,price,product_link,shipping_price,total_price
New Balance Petrol Exuberant Pink 2002R ML2002RH Mens Size 9.5 / Womens Size 11,80.00,https://www.ebay.com/itm/384394914429?epid=7045635471&_trkparms=ispr%3D1&hash=item597fb8ea7d:g:aaAAAOSwuwphQO-v&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSpngC8TtjPC1%252FgpUwC4Gby8TVEklu099MX4O6Hfc4z0ifEAZtLnLrd61Id2IF6HaXw9QCQEOe3sYDApsyxAml2nlDneKRW9y8LRMoUuTB6j7WKKZxO1xtLMt%252FK1Lg34Vjki8NXe3QLE%252BubmOuZBUJyER7dgL6M3gS3aUavK8iMZjuHGUeinmaw6DpCw6o0MFO24PzHE2D6soA%252BhpQ4vL%252BZ6TEmUFLM48hAnmR3dGZ1ss4dJ5lQ1cHNae4LiHBcgws%252B%252FCUJ8EkLydD%252BoL0y8VdVhD7Rk0tioAqJ5Fn6vpaZaTdRz0Dj3y0O6PlFgicsFZ7OpD%252BLscpDz%252Boj7s5z1PFZV0XdbpNldTpGal%252FNWPBs6pVqKJt1GEAsJzBuRlnYfnbfJr6k1wXHDyGUi%252Fc3RT8FnGuuAx0CT3nHwsryYmNWMH85VFm%252B0POthkQJjswSFYa3LnOz4UrGpo22rcZ3dkEvH19O125tUYFOi%252B0iiXWcR95KkTKQbP2i8c9D5ydw%252FAebNJVgAKQwV4xcvWyoEjumu2bAyr1chVZp0O1uK5WK1qlofJKhUz1tGhxEExBdE5qkZJTkFebXkQtg19l1kYjB1J5VlH6ZP%252Fj97CCoBrHZ3IoaJbIEiJ%252FZzopLxVmcLn2JJvBhI0npEEPnlsG93CX66bh7prUTEFj5ybcUBwdImO%252B7HeHNbZF8XjI%252FzaLj9DV2fd8jGDk8ErFaRVuipZQ57Dljtd9pG7gunJOGvnYQmCuNvGwhJAU%252BzLS7OJRlV8AsK9HtgREuK8gdLALhfUk%252FhRxAQCP8Jd%252FsUL1cIOWcxVeaV7b6J6aOidRlkUCzQrG%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff,41.73,121.72999999999999
NEW BALANCE TRNR MEN’S WIDE-WIDTH CROSSTRAINER ATHLETIC SHOE,113.97,https://www.ebay.com/itm/363681362402?_trkparms=ispr%3D1&hash=item54ad1931e2:g:1eEAAOSwrrhhkcXf&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu6%252BR%252FZ42fyW16TwPXE7y0Fb6IWaEJgWvCHBF%252F8pLt02vfbdZBWu9akdknkR5hFL8BY14fjYug%252BLV70%252Fbg0o0ZjwuJk8UGvKvPpXZSt077c8nb716NjLtLQp96iVZ3eOvsnKU9BmHe%252FWA9MgLBstl576aY%252BDDfMIaBudBAvzqxoCkJuXCEvBkzeTG5rDdgm1N%252BoXCc6%252FAMYBIBZwab8IhfktbX%252FhZ%252B9hV1BNvtxgZa8Z5%252BuvPAIOfzmTx7pFFlsSO%252FNMROKHbv1N1v5MOL4V9Aw7zdRsxf3OhGoLpIx3XNtYYk%252BngzW%252Bd0KQH%252BrLyAEGdgfRqB4%252FDOaRxAuRL53uyhaQxxfRKrvilOnBNAO3gLhCykl9Tib2K6ST9%252BGUAe2gaUm547goxLUR7JZuVExv76uAIUT2nknya5kX1En9sz3B38TeeB%252Fsj%252F1X6k3MNDj9KFyakgs0BLzG4Q2DTLJoPr88BmykeD1LupkabQkV688tCYAGfzUhnlDypXOffcg1SsMWFOyIrjDw2mABbmwIiUbiw1YKyIEIcrE8F0K2VvW0uPWWLlRfdU4XvCLLDmWNmA%252FveonfSjKUXs931s7mgLLpxUAkj5XNZnfQ57BxH7JebxTFRw3Z1zIuN5UVGcnORI7sXWfPCSDi6RK1MLNeiDBc7kJwFqicS7SD7F1XmYuqPjI6BRIuw3ntGsAi%252BphrKaUAJE%252FGdztLw4v6B0Z6ronKKZV4afrsTbmRnU%252B2UzwkGEk1waiZdFAU8kdRfMO8JEwVfQl0FBTscf0rhiZlFihRnEqk6DR55P0IRLaW1ExKB%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff&var=632902566957,49.10,163.07
New Balance 850 x Kawhi Leonard Inspire the Dream Mens Shoe ML850BHM NEW Multi,74.99,https://www.ebay.com/itm/184770679945?epid=25043979506&_trkparms=ispr%3D1&hash=item2b0530d489:g:dnoAAOSwJKpgea6h&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSiVOxdKebFepbzBLdar3mpZTcUI5WYrecIR7iGO2jjqptSpdmv8BAmh7xnLVWacMTYQhFAXpjZHFER8Hlz0KbZvgYTWjkWaOhSzxn8LFGLdI3%252FrS0M8smyJTkrHgpYtug4trJPLyz7PItRD6eVrxlFoqWQXmlLeNEgb9LS%252FXP1ZQik9wV91zQch9DQqDyduzYA8%252FF7tUnxZP4UEk2fsfYtrW3jUOP7FmciKdO75xUYNnsnSmy4Mq1rGSaQ4maX1Z%252BnCNX8ey3ddN2qKHcuWlOWEckT5cQaN7jmzsjF0UBhEp%252FGyz5xtpC5LsYjc46ebvEdd%252BxZISzS1E%252Baq9yDDOjNiHseangO%252Fm5qEXWFWVLMGN6h4nFL6jKHkUjjJ%252B5qfEmpieLUl%252FvN1nXluRi2HpzNq18XXLQ64r1g0h8dX0B0w5Q%252B2vRaSvtpzhvBGblEqnqI9zkJQoJWR3t8leRwlNNHhaIWPZR4AZcMOVjPwB2ChZ90ZalIim7vD%252BEOHpMK1%252Bcd79qs5lG%252BLub41z%252Bm472ZumiSwQBQYJBQyqlod%252FsvjkGq3XTXh1KSNx0HIJSb7V3KKlClK3DVioDeyOntRs%252BU18UAJFKApyVXpsvGN6KeTJBPonjmdGGclsUq56U4PXLC811yn3V8MhSleyEPqtDqfeVdKyegYiMW0u0aJqAGtq47L1zqTqUB6a6INUjmdmoYIUuRB7pkJe%252FT%252B%252FOrmoPurd9UsfLN9hFu4NxovCPzvhlSDjD%252FGO5hME8eU%252FW6PGbcYBP8ERwCnlCHr2zErcMQkbtOMv4nin6hSfEGfhjhWHpyEK0vNJ%252Fup1KJUOu4CwB%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff&var=692508075397,31.74,106.72999999999999
New Balance Numeric 440 High Men's Black Grey Skate Lifestyle Sneakers SZ 11,79.99,https://www.ebay.com/itm/313779523770?hash=item490eb790ba:g:RcEAAOSwUVBhqsrd,42.21,122.19999999999999
New Balance Men's Size 11 Kawhi Leonard 997's Encap Reveal Athletic Shoes Used ,31.50,https://www.ebay.com/p/10043992850?iid=284591070308,41.61,73.11
New Balance 574 Eclipse Navy Team Red Running Shoes ML574SA1 Men’s Size 11,129.99,https://www.ebay.com/p/23043998613?iid=384648345657,36.00,165.99
NEW Men's SZ 11D NEW BALANCE M870V5  Running Training M870GY5 GREY / YELLOW.,63.90,https://www.ebay.com/p/23050308543?iid=194642755173,45.62,109.52
New Balance OMN1S Sunset Pack Men’s Athletic Sneaker Basketball Shoe Kawhi NBA,100.00,https://www.ebay.com/itm/234134344395?hash=item36837e92cb:g:MtgAAOSwMcxhFJZ1&var=533758659501,52.24,152.24
NEW BALANCE 327 WINTER  Pack MS327FW1 Burgundy/Navy Mens lifestyle Shoes 7.5-13,129.99,https://www.ebay.com/itm/115231515288?hash=item1ad4556298:g:pSAAAOSwoj5h-OxV&var=415274375842,42.83,172.82
NEW BALANCE 327 WINTER  Pack MS327FH1 white/wheat Mens lifestyle Shoes 7.5-13,129.99,https://www.ebay.com/itm/125128123994?hash=item1d2237a65a:g:yqcAAOSw7DNh-Ojl&var=426184420249,42.83,172.82
New Balance 574 Tan Black Higher Learning ML574DHG Men's Size 7.5-13 New,100.00,https://www.ebay.com/p/5051586152?iid=224674188790&var=523525843822,42.25,142.25
New Balance x Kawhi Leonard Men's Size 11 850-Sunset Pack Orange/Black ML850KL2,69.99,https://www.ebay.com/p/17043986917?iid=154064329171,31.64,101.63
New Balance 515 Running Shoes Olive Green ML515WAA Mens 11 New Fast Shipping  ,129.00,https://www.ebay.com/itm/194760375953?hash=item2d589f7e91:g:Bw8AAOSwNHRh7Jq1,49.54,178.54
Size 11 Women's / 9.5 Men's New Balance Fresh Foam More V2 Running Shoes WMORGG2,100.00,https://www.ebay.com/p/24043984940?iid=353847205916,55.25,155.25
New Balance M5740 V1 White Gum Bottom M5740LT Size 7.5-13 NEW DS 57/40 ,108.00,https://www.ebay.com/itm/275108371803?hash=item400dbc9d5b:g:AlIAAOSw-8th324N&var=575391797361,42.41,150.41
New Balance 237 Size 11 MS237CB White Ivory Black,75.00,https://www.ebay.com/itm/234235066372?epid=7045987541&_trkparms=ispr%3D1&hash=item36897f7804:g:4AwAAOSw24thZ7Be&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS22gQ6x0tansgdMn7HCckRBmIUaIGUSv2DZNd%252BBsK%252BdUNZ0Kj1D%252BnlegBSzhuwsymS0ew29qUhVDUPtk3sy8NhqhmsgrAXGej1Nu7M01sVrted8T%252Bi5IKUkClGLotS00838ZyE2GgGBTBLNqUfM%252FzkZ%252FYQ4raljvfb9AtPpOv8vOqZKKzLX01tsK4nQoUmrzoeBoOsqyz259aumdCfH%252FkDDoduf1gKEa39rVev11UK6%252FOCWe0YwLymKnU75r1CHCIAvKaoyEiA5eoZCo2owc2WoanSDY2sx%252B6MeoYiPveV4WTgMtVhjvcwWINsxPcdAQowUL0dpynIVxV0GmsSXkendHGQxGeFJLIG6AJy%252FwzqQG01d7tYnGd9UHkKBCdQFxWCOZwzc1szYYxpIuRzad8KjcXAKfDHH9Oa64SAQCy3IZSSd3%252FeTcrfoZhDUlMuXgAQ4z%252FAoRwuNuKTBkqkNolPWIRCr%252B%252B5SxtxO9DW36KcuHkjbRe3EOOE3axEadLmYXeof25R%252BcwBEo9oEiDuhFxiTbrmy%252B6mZ%252BMIiIsyp6KKRaAZkQp%252BirW6lxcRuhJiMMBZjWGv2mCOSk7dYeXWGI9FRNuMiSmhY%252FxMdiunMN7kgnM3h%252B1oI9DlODPBTMMwhZ9tBMuilEX%252F%252BcgRQJ9puvOZslyO%252FB1srEcmmucnZQNKO5q6cRekY4LuiuoNU%252FrA1bIo2ABKZaXhJz8lhxmynVvgjSRu54LqRr0DFQMtI4aK77lBIRfkm9P7W9rG1rvNMlOG%252FKv%252BVzDT2reCqA5z53fKAJVx8M95uW0TSHit8cJoug3ICFOU1GquSrPIS0a4TBY%7Cclp%3A2499334%7Ctkp%3ABFBMlrig9-Ff,36.00,111.0
"New Balance 2002R ""Petrol Exuberant Pink"" New Running Shoe Men's Size 11 ML2002R",135.00,https://www.ebay.com/itm/194766183644?epid=3045639172&_trkparms=ispr%3D1&hash=item2d58f81cdc:g:GvQAAOSw96Bh74Dj&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIQAt%252F9VMZk%252BIgaQJX%252F6IQosYGXWSfYTsk%252BGp%252F9DERzXuNLjUMyenzQ%252BU6pz3fXPyUUJp6K0nYCbqA0o2BZAQBBGhLaX3lHmXzZIMG9gZVkJa%252FsxTYqBDevGzJCcJcdLvozNSctzXyC3y9jldRFkqlWoBmsF5GnC8UOD4g6bh2iobn2CZ%252Fz9xmdh2yK0F%252FEl9F6TcaZNKSxXEUyb0OxeP%252BjXrn7BGZ4DjsO1%252BtzLxrkAvQuTGHKI%252BH0u%252BPPRs4kgG37G9HtZRdamYkuPhPa5%252F%252FlHGjSn%252FJrywo65uR%252Bnt9O6rcObsi9K%252FsKyNhMBZN%252BB1vpH3oVuzBoTPs9YiDvx8p9gKwKAVPJsb4udaTnDthrWIJ9eoBCRR5%252BgyT2PdxbFG5DqZ8%252F%252FTcswssIfXnGujOH1n1dCFtKJzthueLNoGjrQk9kcoSR%252FlWju5EipOOxaXMNSEsdTfV%252FB6gUCy8igMhu8VjjN9ZWv2AF0eFn0kvXPPXa5dmfEK8uzAhJw7vWz4hq8DroD3D%252FATjhyklnQwm2B6zV40l46knzaaN4u3tIL%252FyolT6kLAYeQE508okUPqMP6lsbEiFYTSVr77IQPTWj275Oiw4qr6e5fXiGJyKqSK5ZJTzkFQZJw8Qtm77pgvzzAxpsxP3%252F4Gp%252Ben1%252B6aPd7HRFzqMtSv6RTkc%252BdXg87EbuhJ0xm30et%252FXNKQQZR%252B5UzNZDmZ7CRgqH0y3ewF1gROPwpUt49PzrBfeOcYVBM5KsWt7FbCO8cfyNRlDwcA7VlJOdnRgw9vGtaDPgUTelXFZINsh7v%252FDB7usZ17fe2p%7Cclp%3A2499334%7Ctkp%3ABFBMlrig9-Ff,32.88,167.88
New Balance 247 Trainers Shoes Size 7UK 11UK Grey Color Lightweight Synthetic,78.97,https://www.ebay.com/itm/184620882933?_trkparms=ispr%3D1&hash=item2afc431bf5:g:qD8AAOSw1uZgACtf&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSiVOxdKebFepbzBLdar3mpX8cJI3uDH0FRMOAyHpTfkUBC3ButU%252B1pcnRHsAPQpYb19ftnVRRZEcdMnBb5%252BgLhiKFTxfbSKgkMDKmYdh%252BTsGumJCKJ5CtFMN9XbOZSed5pToTHs97Lp9MDAAt3EtzzP68Kh06ny21PEB4cQGp%252Bn8f%252FFKaKsn9B1S2jZnh0CDC%252FysLOGp6SHI3h9NpNDp0ggTaXTgyS1WUbcoHC9yI0rySAbjcjOvD3zFJj8rqsBWkso%252BMM89EvW7miyknC%252Bm7x3ziHA4wh%252B43tYoCdDkI8%252Bfc%252BQOuHkVa8F63S%252FzI191vxVXPUYCIK1%252Fm%252BCQJSo9DjUv9068D1282p3gaBD4UYwrNtQ8%252BJOqN1KJsBgrV0abphfquS63EiGeCrpZqkF3er5in9WBtRkcJm5U5O1nMwkJfsGtsj23wm%252Bza5oVCUGYekhwrDXu1Buyk0QTG4DnMHlYXDkEx90oEF%252BvhN8xSAYwrcpL0lS8vAST8tsHQ%252BwFO12uTr18nTRLgc9yyA57%252FX14h2TH7tr%252FWkoXH6aong5s1qOyqzn0aTc9KlUsv1JYkcUrAhneMJTiJAmlaAAfrsQfyLgML%252BxLb3IciSQjA7ypA2%252BOGkWd0Pivt5w%252FwkXtcQmOFKGblKCLc4B36lklKRXHoDenLE%252F0wfXAIbEaR9dD9PtnLSQI6dhoKRNM8PQOPqkd3JYAi7ZUBhPX0Tp6Yl64jSuumsc%252BI0fNwKKB%252BChLTflHA0HnhusrPa5HjCa5WAcKhBLtvcTzWqOWzQ2DfwCtpmKYEfDwbhl481Dy06jZHF7Lv0nG8M1G2EUWw74ei%7Cclp%3A2499334%7Ctkp%3ABFBMlrig9-Ff&var=692341213314,12.26,91.23
New Balance Kawhi Leonard Men Athletic Sneaker Basketball Shoe White Trainer,109.99,https://www.ebay.com/itm/353822495681?_trkparms=ispr%3D1&hash=item526176d3c1:g:ni4AAOSw-UpiC9zl&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSL18zNWkBdjtrQvAkAXIw%252B7r9h8%252Bgu0wU3jP8itD0Dmkouyfg%252BFnX2HgHgprNGxQ6enFWg23qWVxEd9KhroHJuwavpJVAo%252FMhcYHa33Wrb9BC6ZuGrEgqKjU7gZkWOku8l6ongmLCGXruS9gJj%252FTcGzbjKfmzyPkfVQVeg1y53zFHv2tS5vHWAmBN2EznjWodNCQvHP01G6K7Qpfr8Uw8N0MxGZfgjv6CINsOJOZTpLKE%252FjwgHJBswh6fYJctCoLhJh8wEjgFRXXaKpVhCMHDetTgL65lG%252BXDX87Nve2YtJmmu4Fc29ytZHbENHqNzxR%252FCeciHz0wcE2cnNZcTQMZFSEbdJODlGn3vw4aj1aA6uvUQsGf9YT3Tpo1WnWCWTVi6DTim%252BczYyot3Cpc%252BLEhmhkr4zSsaGFAIrgyA6e41RgJpvGnrf40JfsHuFe5jasG%252FME3PTaxjXfmTlb8o8luVj%252FQ%252B39%252FF6iANt8xwaa80nrwBUSQgm2oZMaIwgb2lmZrUFXQ6Y3ZhYOmaRPM9Oy2yg0VkjHU%252F5Wv4oAKHYtjDRuN37Esh%252BhEXd21vNt4JVCIhSQtlk3%252BTtniAm%252BH4%252BomodPNScU0ZNEup0dhlbhN4PNRXPRlU%252FPYSQN1Yq67EKHRQ8i1GJDXAT%252BLMA%252FzWcRrp6RNqrOnMQQX05XhEAiutljiGEF%252FfwKqOcdohUwCLCDAc08ArxQHXUc%252BPoxDUBDsjNl2x5ql4UVNr0kdyQIciSxiphf7N3xi%252B%252BK%252FaoLSxP4D8f1Tzy%252BIAxATeMktQjwa0b8HeDmDdO5Bf4R3PvJU%252FeAHAS2YVXhH5GE9NzFAgWGv%7Cclp%3A2499334%7Ctkp%3ABFBMlrig9-Ff&var=623192624421,49.00,158.99
New Balance Classics 574 Black Summer Sky Blue Sneakers ML574NSE Men’s Sz 11 NEW,100.00,https://www.ebay.com/p/16043984638?iid=294504433971,53.25,153.25
New Balance Basketball White Chicago Red Black Toe Shoes BB550HR1 Men Sz 11 NEW,149.00,https://www.ebay.com/p/6051122435?iid=294595017039,56.19,205.19
New Balance Mens Fresh Foam 880 V11 Trek Green Sulfur Running Shoes Sz 11(4E),99.99,https://www.ebay.com/itm/334228186134?hash=item4dd18d6416:g:PNkAAOSw60FhmytJ,55.24,155.23
New Balance X-Racer Green Grey Purple Trail Running Shoes MSXRCTCB Men Sz 11 NEW,100.00,https://www.ebay.com/p/21043990285?iid=294424197808,53.25,153.25
New Balance 373 Grey/Navy Suede Running and Jogging Shoes For Men,68.39,https://www.ebay.com/itm/304320530275?hash=item46daeac763:g:YrcAAOSwLjdh6Ij-&var=603386054231,65.00,133.39
New Balance 520 Comfort Ride Run Shoes Sz 11 D Med Mens Shoes Gray c7,49.00,https://www.ebay.com/itm/174956720589?hash=item28bc3bb1cd:g:rHkAAOSwVYdhUkXG,44.53,93.53
New Balance Industrial 626v2 Slip Resistant Shoes Mens Size 11 D NWB Sneakers,100.00,https://www.ebay.com/itm/255378935324?_trkparms=ispr%3D1&hash=item3b75c54e1c:g:SpwAAOSwzv5g1MiP&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSeg1Ad1f9161DldjYGbgJeYnI%252FP70Pm5nvi5yyMrI5WdPU%252FMk1CdOBAEUFB3i9ToWfrtb2pK4eapC%252BZJcI7db9ySub2jFPGIk4GR1pqVMha8KqCmhT3FdNZGhoZA5FJ2PxYmC1wcUBgoF%252Fl5euDrC9f1eC86ZvzDFI6wpkS3lMg2ZvvqQ37uD9CtVLKG7Y5jLt5DtO8e9t6OOfeg%252BTXs5vXsubxUcyxlZaSuZ4zPgzc4%252FEAZHORcAFxc40eakLwpALbFBIwaxgOvuZeQm36gXtTTY1r3ROe7MgukgZqi0m777TwQ7Hk8RQF37yeRuVrEtxwtybJW2tVDdXxTOaKmnsE7GV6FMx0VFk0fYYdf9g%252FAEhKi3BbmBXuZLpXG4w35ckM9%252BFLPGym67fb7TT7ppet%252BgGw%252B%252Fzqxi2TIuyj2GQzgQBmufZREyIDv6m1Ng8WxyyLCteNsuL899E8Nr1qLBV5Ps0X0gl6cduAnL7mIthT0sWrDNoKL5Kx06XDIlB0VIIuky1xPa%252FmSOTC54q%252FfLzQor4PiTsFtARuJAK6HvSmSGyHoIdpiLEtWLzcLp5g2F2fCnBtQW3DO84B8B7EJ1i67ZR8qpKZ20ynNnTEjlnSm4xFpj2YEgtPznW1Zqah2LxmXT%252FAd3EguFBKQNXDEVmQzMQq7DoLe2Bh%252F6rSBN39znZ1R9%252FC7OsmKXIsRpk%252Fpml8jaB6GvuN8EVGeSJ7dhIDeD0a2iOHePkPpYxLsCWa2ZIV4uY3SrWnDsnmW8FJNyF%252BPwZxjM%252BAK4RJqvbkTt8bcHyr75ypt9zvBTyVaA8bCHOAab0TRV%252BesehrvvVYCE%7Cclp%3A2499334%7Ctkp%3ABFBMlrig9-Ff,42.25,142.25
New Balance All Coasts AM425 (Burgundy/White) Men's Skate Shoes,64.99,https://www.ebay.com/itm/284570601034?_trkparms=ispr%3D1&hash=item4241bac64a:g:NdMAAOSw74JhuuYN&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSS2tefNAzyjxA1Q1YVqaAQEaowQFY9aCbp8IOgUVt1VxYTUNWNMMLQc6yEN55BH%252FCJNCTNI5OyuUUuy0za8Yn5MDVDlwRNANLHDuCHXHRrEU8jH8oYXjHqt%252Bq21LXMhWqHl5LKBloqvtjW7L9V%252FOBwogaG6ijSUIsLtI49FeKsFOk7TXWVeaA8QjJFZ9GFsZdnXAHBj9IhiA9uCvWPll03zJutA7uYe6h4o%252B0uFppSAwvfOzgsWcquBPtX0s1av1%252F1GgNtlFBownBYc%252BECf6pNEdJLkI9ev%252FpRQErDYfW0ys2Q2haTkJ2BVHndn5hLWEMiLCcPyOXUwLGOgdzJLtw5ULxw7bJbShx%252FEE%252FOi8PO0C00wPFBwUNL2kWLmODoyhrp%252FQVnGYmm6mTOJtiBSydHjxUC%252B4Mr9%252By8lkCeW1cnJXG%252FpkwTp5JE5%252BJrCoUoKO8tT6lu7KBDoIvlbu4zPhdF0jz71xwJiE1uXC7dRuwY5P%252Fkcu2nfPog4%252BqPdphgaVCI9WL0H7RcNSNha%252FsxGZRZTdwLB1gRynyPlO3Q6%252BpHIvXhFG4JiJS3qY4OStVtCPNsGcMFhxlL%252Fw68Ip%252FMyRvnYl%252BHvcXhvWtecBpJMBcoHErADHB9BeWMXEo6M2t1mbJTGuawKejiMO1f0tsVMK73hYEZisevNKXQjLA4RqeiTmiZ7ikOui37UTG%252FfJwphAmdWc63eNnnnb3Nnso6w7ZnY7z96udZJ0Muq32oZyRvA0E7vKqR1TRCCnWz712A9Zto4z%252F8VDpxP%252FVN0P1NxEkZHlXYxANlVUzMEI%252BdM8TIKhnCrUnVb9i0qOKHiqxgJyz%7Cclp%3A2499334%7Ctkp%3ABFBMlrig9-Ff&var=586166650061,310.03,375.02
Dunham by New Balance Men's Cross Training Shoes White Size 11 D Medium ,65.11,https://www.ebay.com/itm/373931651665?hash=item5710103251:g:LTIAAOSwzBJiCoUR,46.54,111.65
New Balance Men's DynaSoft PESU MPESULK1 Black/Gre Running Shoes-Sz 11/12 X-WIDE,64.99,https://www.ebay.com/itm/284508544941?hash=item423e07dfad:g:xKsAAOSwrghhfGzE&var=586080710568,53.59,118.58
New Balance Fuel Cell Running Shoes MEN'S SIZE 11D,99.00,https://www.ebay.com/itm/165336582927?hash=item267ed40b0f:g:X5wAAOSwkZBhutFj,49.63,148.63
New Balance 327 Grey White Black Men’s Size 11 Casual NIB - Fast Ship,109.97,https://www.ebay.com/itm/304243610826?hash=item46d65514ca:g:HScAAOSwiMBho75t,36.00,145.97
New Balance (CTALYMSI) Mens Size 11 D Casual Black-Leather CT Alley Shoes,49.99,https://www.ebay.com/itm/154845419678?hash=item240d81989e:g:rj8AAOSwVO5gco5J,73.70,123.69
New Balance 574 Sport MS574UE Blue Teal Athletic Running Shoes Men's size 11,69.95,https://www.ebay.com/itm/184740514299?hash=item2b036489fb:g:XoMAAOSwQstgZnFz,51.67,121.62
New Balance Mens OMN1S BBOMNXA1 Sundown ‘Sunset Pack’ Kawhi Shoes Size 11,100.00,https://www.ebay.com/p/17045633887?iid=353642792189,36.00,136.0
New Balance 574 Mono Wheat Brown ML574FH2 Size 7.5-13 NEW,100.00,https://www.ebay.com/itm/224756380627?hash=item34548633d3:g:EqIAAOSw5d5hxVHM&var=523614922727,42.25,142.25
New Balance 608 Mens White MX608WN5 V5 Low Top Training Shoes Size US 11 EEEE,64.99,https://www.ebay.com/itm/304211726222?_trkparms=ispr%3D1&hash=item46d46e8f8e:g:8mQAAOSwtuZhgNZ8&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSsTrsimSq2LqQEOMrEDGZBYhstDIuc49%252Fyk2%252FdcOQuYEaKpIduG0rriBFfowKD5aEjHCWmeWj9a8eFqPmxhpKxxK5kkkaFcMQlqxVV29g3qaMHJQ4hgwXdruIzo4d05xyfjafJggn1XsJFYQ9Y%252FZcjPk8S4uJNHmjNxUckQbvvwxepNnchE85krPZNGYcht87RG7Fd%252Bkdp%252BDiErzzFaVlgD2XLkbuB1tYUSn0GIA%252BpzTGAJmr1xITYDAEmi3p33CDuznHWwiXTmrWngxwiPExVQwSH21FkJKZiqJM9Z2GBo6AU1NzF8r1ePaIA%252FnDk37kEpL0f8oNvbFi3sJPbFlTP1swKW92oivb%252BsFbgWt%252F2dqgU1vss%252BlNzSvvAWZmTbvPsy1D1ijV4ojZn8eAqrKMn4CLG9Ov9rre2sF355kwnMCH6sYUwdi%252Bf8mCUWNwXaYVyPBoYd9AYKVi0KV6PKaSAy%252BVd0TwYpZhEFxj0TPmQv1Z21he2gccvsEXdWLGduW%252FEVSutGYX7b1bSZKy7ZXTlwsPeowrcM1rFioM0fEzr9X0rOaaVKRogq%252FD%252BJSxyRwBuTSkMr4tI40rtJEvNlhEf%252BgojvcgBSRizPnbGZqiA9I%252F2PxWamHp4%252FAkRIOtDF91MvxKTSn%252BgWGDXSHEmF0Ll8JYuf4G61XgNprGIIv2s4uhw9VRUQbrM2t1Vl7G%252Fv2GFbvvYYtvdGXurFjZl9gWO%252Bb4p72JBbrmGY4SdadTIP%252FhlengbnoMoGTw1gWSOoMtgm%252Fu6mY5X7K0H%252BL156TFnH85Y%252F9gzDOjSlXUMmM6lIOdnEJeBQNNd7MHwHeb5TAF%7Cclp%3A2499334%7Ctkp%3ABFBMkuyg9-Ff,41.59,106.58
